Hour,Temperature (°C),Humidity (%),Pressure (hPa),Solar Irradiance (W/m²)
2024-01-13 18:00:00,15.628398782393065,44.19693897561866,1012.5212528481305,303.38323078417875
2024-01-13 19:00:00,15.69579101564765,55.78114051049871,1006.8162675873813,414.9638040346687
2024-01-13 20:00:00,23.71901139275325,48.12961264287107,1005.8954473192349,443.81914478870067
2024-01-13 21:00:00,16.697895510927008,50.01624104422965,995.0661833870184,424.82001192313277
2024-01-13 22:00:00,16.423858022323643,42.71482137949627,989.7058955695919,344.8327367637532
2024-01-13 23:00:00,20.25660752360856,53.251932922458415,1002.849969618484,416.666886758125
2024-01-14 00:00:00,17.071117249458357,60.51943265362991,987.4100091516675,480.0461429245372
2024-01-14 01:00:00,15.413275497614618,44.508856215898824,1016.8787179279492,433.98097442805596
2024-01-14 02:00:00,21.40913431721491,55.03375641690544,1004.1152241754149,465.70941544160263
2024-01-14 03:00:00,14.265875563911498,52.99527283211956,985.4462805582853,519.0356638901947
2024-01-14 04:00:00,18.777240354426212,48.15917974668321,991.6495151782277,371.64277562735396
2024-01-14 05:00:00,14.385536599639375,47.886692779654815,1002.4443897600304,332.37959931600375
2024-01-14 06:00:00,16.247739031504263,45.54081957434758,991.2272469560024,504.1972743560703
2024-01-14 07:00:00,20.098760322878046,46.14812013897071,988.1655488973902,420.8643821040558
2024-01-14 08:00:00,14.921004158071698,42.74751782490418,1009.3633676730647,407.22173628341505
2024-01-14 09:00:00,18.92139803540071,50.297170998734366,995.995148275919,400.57606303436927
2024-01-14 10:00:00,12.542502403291167,58.98904361188463,1011.9442910832171,530.2739005843306
2024-01-14 11:00:00,22.227197617397593,44.68314869482856,992.711180721813,395.0077108800276
2024-01-14 12:00:00,21.416837044328844,36.24635225374242,999.9581924033697,391.80694946307614
2024-01-14 13:00:00,15.565929837812666,47.64765333834711,985.6775405686125,321.47141985279524
2024-01-14 14:00:00,21.269883380572182,60.5844610563314,998.3730340969217,347.0873149955277
2024-01-14 15:00:00,17.2269630464435,45.063924708104906,1004.3101227611501,196.2491621143331
2024-01-14 16:00:00,13.6499579242624,54.85432046826537,1007.5163254599967,321.1380304645521
2024-01-14 17:00:00,14.296412851954436,47.85573223073181,996.9136085117683,453.5722896947268
2024-01-14 18:00:00,15.248773244192714,52.85862731338016,989.5171823823575,400.8165374202158
2024-01-14 19:00:00,16.47948221957837,49.25108242331339,998.8621312098659,432.20202529723946
2024-01-14 20:00:00,16.141771002884436,47.36119215312164,1000.3537746322778,333.25305291301135
2024-01-14 21:00:00,14.28794682854498,54.17874863432951,996.2876804552593,446.1150518740737
2024-01-14 22:00:00,15.35318628020587,43.99287090674022,998.1420693142333,506.0536665461803
2024-01-14 23:00:00,18.20401337974717,46.58160811420311,1012.9835446442127,384.80199455104383
2024-01-15 00:00:00,21.785674837047296,48.64322134605532,998.9475288593864,277.0493335574563
2024-01-15 01:00:00,19.2033275488339,56.57628442472399,1005.7319366725336,365.02940573282063
2024-01-15 02:00:00,18.481991667757704,53.901516506406864,1005.9503215423628,367.37253197423
2024-01-15 03:00:00,19.47359649161805,38.3192740729583,994.9924577596494,384.52300963381185
2024-01-15 04:00:00,15.41060674525496,58.06142985770404,993.604237190457,473.5922567592118
2024-01-15 05:00:00,12.737046573521733,51.40458074744401,1001.9251261303966,390.220830473391
2024-01-15 06:00:00,16.35690332612816,35.98212253883637,997.2724676781663,405.1243739315403
2024-01-15 07:00:00,22.437594698013843,52.58057000889357,1013.2545284911234,345.54883894088215
2024-01-15 08:00:00,14.484096742372524,51.04347603504636,997.9007793817867,457.06585976866364
2024-01-15 09:00:00,14.886377243357074,48.12404884917169,1001.276388599011,325.07865769754363
2024-01-15 10:00:00,16.856316038581497,56.12187684992184,991.7036203665575,412.028572399345
2024-01-15 11:00:00,16.7769150743792,40.61804968087989,1002.254920106027,503.99481124827633
2024-01-15 12:00:00,16.254408073066944,47.64900539436553,1007.0359331925591,228.61729777215623
2024-01-15 13:00:00,18.744707026052343,43.47543934054075,985.6579557769281,262.8406492639683
2024-01-15 14:00:00,13.658279676232107,48.966529936107605,1010.7088492569534,411.1211839833755
2024-01-15 15:00:00,18.510704007158093,49.44207945678272,1000.5726098429823,522.5033937676217
2024-01-15 16:00:00,17.03370846065886,54.03864277692956,995.5185606358631,324.40887524363046
2024-01-15 17:00:00,17.083622653471437,48.803104195068215,993.8456924697157,492.00585003083796
2024-01-15 18:00:00,17.103113526840136,54.94223466821661,997.5535775262405,364.25733752882934
2024-01-15 19:00:00,20.327655574297392,64.65903409996885,1010.2024344848943,377.2599094880529
2024-01-15 20:00:00,12.351871230888525,49.38508438645741,988.4783865645568,543.7244850359111
2024-01-15 21:00:00,19.04889580543872,55.51031708725626,996.2286490984374,319.4263894034366
2024-01-15 22:00:00,16.62752364503488,39.63695651725825,993.0242092635249,426.52869279089873
2024-01-15 23:00:00,19.42996657477762,54.16890814939993,1023.1433595155796,377.5585188958559
2024-01-16 00:00:00,19.681490848448274,47.41310532302804,1002.2433325716396,496.6383405092101
2024-01-16 01:00:00,16.795655578995856,43.741874795227154,987.7618803602068,367.9187831447843
2024-01-16 02:00:00,22.32481877712027,49.84600673091157,1000.4401927656912,412.2868862584607
2024-01-16 03:00:00,14.492504153856387,52.60973061129255,1009.730073227458,358.98636405313937
2024-01-16 04:00:00,12.406701821986145,58.419999489768436,993.2036789218206,445.38977288280904
2024-01-16 05:00:00,13.37611022806051,42.100973605111214,1002.6925425210642,374.2299470741885
2024-01-16 06:00:00,12.820960052299272,53.645206661894825,994.5615162816524,440.9042658462126
2024-01-16 07:00:00,17.487925946899917,54.657252797861695,1008.8545297221608,334.63639098205664
2024-01-16 08:00:00,12.767600641085203,52.868430575995,1013.204711165134,433.7879799883247
2024-01-16 09:00:00,18.425834822935823,61.79407843655042,997.3290104456622,402.78534088133216
2024-01-16 10:00:00,19.717533821049436,41.42266348186838,1011.8905265965869,421.2505018925171
2024-01-16 11:00:00,18.70562616734669,44.76454149925639,990.624442992796,354.1487463747023
2024-01-16 12:00:00,19.855001863554552,48.56998816550353,988.7937604287373,551.6731329383863
2024-01-16 13:00:00,14.685243898938232,40.604839585358945,1007.5177990997037,365.4110187727394
2024-01-16 14:00:00,18.406444802270784,53.830390463695245,1000.1336479238757,417.54204909668465
2024-01-16 15:00:00,14.934606776509469,42.91552785642536,1011.4799996421535,437.98047596352836
2024-01-16 16:00:00,18.19474197569215,37.37135129210394,1001.3542899210225,388.673001914345
2024-01-16 17:00:00,16.973495148367785,48.64287053379065,976.2965990554354,423.2168726436803
2024-01-16 18:00:00,12.465511469407422,44.026399931725926,999.6286267839026,385.35764128766647
2024-01-16 19:00:00,22.61662354304376,51.67004106036581,1008.0698528461259,402.62400826297153
2024-01-16 20:00:00,16.66539479617517,55.45209453665666,992.1403014698253,404.5302336329567
2024-01-16 21:00:00,20.702283778763782,57.523425966235116,1011.1995023079186,397.1914230617806
2024-01-16 22:00:00,18.24023598656213,42.78514282376002,992.9739547189201,335.3091949989809
2024-01-16 23:00:00,19.222705518384878,52.0213674075578,1006.1781863368395,327.67421592307306
2024-01-17 00:00:00,16.743969186666703,37.83100795846258,994.2800147486914,418.5874383982181
2024-01-17 01:00:00,18.978671241306916,53.32525995857713,1000.5741203451222,432.75333242169694
2024-01-17 02:00:00,22.042041020941237,52.57691466756996,1004.1107264308206,404.0354681401323
2024-01-17 03:00:00,17.693396788899346,46.52507438815857,996.34998697513,391.11553316258005
2024-01-17 04:00:00,20.95091930939326,56.1437382694531,1009.1237760324583,559.0820723778561
2024-01-17 05:00:00,20.5962512977982,46.78106122722192,1012.2729061072951,438.756756798273
2024-01-17 06:00:00,15.530208358357177,44.31835479578754,1019.0994016062555,421.62613466388603
2024-01-17 07:00:00,17.21257506590161,52.464899933790385,1000.6795415776693,350.8269103710259
2024-01-17 08:00:00,17.51926195005288,47.07240007595532,1003.1121430025928,418.93019953361164
2024-01-17 09:00:00,17.351739885037812,51.97850700808639,1010.1464679679725,291.0159262326383
2024-01-17 10:00:00,15.044076459654896,53.931918152253594,1007.2317106010114,347.03361285499864
2024-01-17 11:00:00,12.69996825591822,38.65612952689354,1006.7510421890635,318.80772917774664
2024-01-17 12:00:00,22.233153877978356,43.018274461056826,1005.6908083319951,490.7765887998631
2024-01-17 13:00:00,17.98510270941378,42.46776890270257,997.6031240401048,335.48734356658946
2024-01-17 14:00:00,13.010773952818141,65.4892339153517,1004.0044249300137,534.334688759369
2024-01-17 15:00:00,13.313165863812436,52.11500493852784,1000.9981647101348,384.77119441797555
2024-01-17 16:00:00,16.982248124589855,61.92442459109654,999.8473554084152,366.3687884311393
2024-01-17 17:00:00,18.634620753178798,48.38470155201673,998.7157060268995,398.86423533512334
2024-01-17 18:00:00,15.600115892056133,40.384140826500506,1008.9488864822694,409.0435316970999
2024-01-17 19:00:00,14.786566604155249,54.110885926289235,1010.854194246467,337.97423803007746
2024-01-17 20:00:00,20.59687122539305,47.25435045974928,992.7256714011911,366.8882833815933
2024-01-17 21:00:00,15.215036222312781,52.59523609048389,1007.5448168333879,370.69240367123365
2024-01-17 22:00:00,16.084293535471193,46.32110655383019,1004.5007687549928,418.29474221540823
2024-01-17 23:00:00,12.907968380021414,48.05811029246747,985.0939855140033,442.3456221687355
2024-01-18 00:00:00,13.492327541280169,57.43742526433516,1010.248298712841,406.8198249386193
2024-01-18 01:00:00,18.485887827808444,42.23063688553362,978.179759670923,455.1464945097816
2024-01-18 02:00:00,19.238374258208562,49.614743279477096,992.7542364986167,321.64003373171516
2024-01-18 03:00:00,21.253333496799044,48.906926187316856,1009.1405944979264,253.11857493409568
2024-01-18 04:00:00,21.790897660521434,45.07585832532748,1002.6030278805268,376.69729894499983
2024-01-18 05:00:00,17.788239401778622,36.938196302029546,1007.1607589713316,474.31931642042014
2024-01-18 06:00:00,14.752970755044986,40.889436908199286,999.3472808481519,453.64986844886147
2024-01-18 07:00:00,22.762225480427688,46.54370408479226,1004.0339787923136,485.7082015261624
2024-01-18 08:00:00,17.143724104063768,60.05299938255701,1015.8153095225539,497.6603649165565
2024-01-18 09:00:00,16.465464804536566,52.35408149931978,1000.8972912891369,387.1184650959408
2024-01-18 10:00:00,18.449134839209723,49.7195890699091,1004.7790307214667,361.41331798641426
2024-01-18 11:00:00,19.340050310372984,49.53630983168972,1003.1904069234464,445.66996187745
2024-01-18 12:00:00,18.41412644000238,57.39963780771725,1001.5978250455015,281.59309078682
2024-01-18 13:00:00,16.539570338548376,49.02398971427374,1007.9432798484304,359.11768293214254
2024-01-18 14:00:00,17.126223234180276,44.133125287458164,998.9354730739965,528.7041587546995
2024-01-18 15:00:00,13.277703962123796,54.85312466714438,1013.5781198047495,420.2808815305264
2024-01-18 16:00:00,11.049640604856485,53.80245793574935,1008.097389636794,264.6122746306924
2024-01-18 17:00:00,18.62726520759949,43.49397505095201,988.0244592278517,529.7770345719861
2024-01-18 18:00:00,17.4403129562469,44.1238074211772,991.0360305737639,428.5686698559977
2024-01-18 19:00:00,17.630895677590207,58.63207330819598,1007.3769647230257,351.6552469196179
2024-01-18 20:00:00,20.94938008866736,48.14843496111731,990.6939037157252,475.7956949814
2024-01-18 21:00:00,16.19716744982179,66.49883315911667,1002.1787046207174,413.6987828511699
2024-01-18 22:00:00,14.254519974996121,40.57516412204234,1005.3325312838615,418.697394201871
2024-01-18 23:00:00,17.581923984232134,42.87739487080486,1014.4565988429349,483.48836992778524
2024-01-19 00:00:00,22.391331644551,46.72548741008027,1010.8473728881654,448.38453708460855
2024-01-19 01:00:00,19.57203101767951,45.71136524320357,1012.0403449723716,463.61006485936963
2024-01-19 02:00:00,16.843053021041644,45.309366443116254,1011.414790891279,518.7589128914254
2024-01-19 03:00:00,14.745808449203414,55.000601900551196,1005.6483298121625,348.5199575767465
2024-01-19 04:00:00,18.069266856199647,48.66435754457817,996.2516643722987,322.31614578604234
2024-01-19 05:00:00,21.496315609341224,57.75678450051612,1012.4067412893892,398.0156707737845
2024-01-19 06:00:00,16.919254609174583,52.93962479081054,1012.2865613306116,403.25564903383787
2024-01-19 07:00:00,14.709886237768904,56.62426108596634,1004.133374435862,504.65114449033234
2024-01-19 08:00:00,17.589978855948402,36.67210291915803,999.3047506976887,354.03571602572856
2024-01-19 09:00:00,14.43287014646795,46.57448580203036,1000.7216111433704,305.81292480873606
2024-01-19 10:00:00,21.63457472425152,64.08975326628364,1003.5032464219425,345.275727837876
2024-01-19 11:00:00,13.988716185986958,59.11572404710629,1017.8864503794988,320.8675272600707
2024-01-19 12:00:00,16.47402364323064,44.46946142715345,999.8947277882639,320.4831444312686
2024-01-19 13:00:00,19.405680290196162,37.337207027945034,1001.8796049329353,394.3980314566649
2024-01-19 14:00:00,18.469011342550644,52.01624503051229,983.7676641383327,509.266014080543
2024-01-19 15:00:00,19.406424550796007,60.476837129954696,996.0805408786397,353.8731486865311
2024-01-19 16:00:00,16.151119292830078,39.785336812832725,1005.9681431318908,415.0277358107973
2024-01-19 17:00:00,18.947599931221614,44.61228591698518,1005.0733555677842,369.346205961312
2024-01-19 18:00:00,20.062300689316746,38.609705292342305,1009.2929511343532,384.12612643962325
2024-01-19 19:00:00,13.394259781623601,62.29656958704941,1013.6876449170555,307.06399813197885
2024-01-19 20:00:00,18.71350887524628,53.69308818891195,988.2739606314135,489.32999342073
2024-01-19 21:00:00,14.383766467046764,42.503399390347845,991.0815822799235,437.9583883137149
2024-01-19 22:00:00,15.84862737835561,66.75002116647597,986.9861501331261,398.21014902919165
2024-01-19 23:00:00,17.617008912792656,48.44926315055818,1011.3594141910071,511.7800002523083
2024-01-20 00:00:00,16.197610704827635,45.267192462804324,1024.3717001643215,394.59006166691137
2024-01-20 01:00:00,19.40124172164431,44.29285787724382,998.599694020991,413.92988545503323
2024-01-20 02:00:00,15.408915004823848,47.42528537584235,1000.4759224538749,358.09495765819344
2024-01-20 03:00:00,19.17455343854068,52.051999705931195,1002.9663237030636,259.59434361917005
2024-01-20 04:00:00,15.18550087385985,43.50255133596777,997.7840417990925,376.63522604689933
2024-01-20 05:00:00,18.155868107779515,50.39690523721503,1003.5949618916325,448.3357189246142
2024-01-20 06:00:00,14.583246853556142,42.608051398700034,997.8065150508719,413.2090830173977
2024-01-20 07:00:00,17.562062266702632,67.9552320598117,1010.0910706541152,465.90276831202544
2024-01-20 08:00:00,23.56420750705367,39.12926661434113,992.1325706951972,332.5467388481382
2024-01-20 09:00:00,16.76239994399734,40.96410944194061,999.9521017417129,420.7302457790244
2024-01-20 10:00:00,16.498048837800592,66.22257497954793,1020.2250021693618,423.01264758792104
2024-01-20 11:00:00,18.60873538536443,54.01966231209662,999.6329388968866,374.4634422405627
2024-01-20 12:00:00,17.878700628235837,53.954260523981105,1003.9197174431625,453.3772311920657
2024-01-20 13:00:00,11.922265984052968,43.93285297415873,1016.8332704552449,245.20205704183425
2024-01-20 14:00:00,18.445981169001545,50.55208531676905,995.8185765353581,496.5645832032478
2024-01-20 15:00:00,16.396230846550463,44.47899716300348,1000.2647331609834,485.66659453573584
2024-01-20 16:00:00,19.903942651518197,41.75399001315518,993.5007328388759,547.2633287999133
2024-01-20 17:00:00,16.935134335744017,45.60607169362609,993.4289596967541,411.910330558826
2024-01-20 18:00:00,16.488989557481478,41.77593300459603,1015.3372369017585,307.9838995630492
2024-01-20 19:00:00,18.512588478174987,38.56158863029476,986.2258665627952,414.7656889617048
2024-01-20 20:00:00,13.330608210705073,58.26705809832239,995.6405221977943,395.8846240899275
2024-01-20 21:00:00,17.172020976019926,72.8109998158967,1006.8172971111716,369.82214505230496
2024-01-20 22:00:00,20.951985770803518,53.159478721924586,990.6392849530412,416.2297868745317
2024-01-20 23:00:00,19.55368888742989,41.44740466931993,994.8914431348429,446.39071538368836
2024-01-21 00:00:00,21.235008295903686,48.01757043244863,1008.2540263940641,296.6713660776517
2024-01-21 01:00:00,14.501201602934929,54.193514529658984,987.9637797151178,313.6373026230475
2024-01-21 02:00:00,21.39038157527354,56.111098276036536,1001.5346617519208,310.81621438022165
2024-01-21 03:00:00,16.096614255092387,48.967555126964704,1007.3461181810793,374.26825036965073
2024-01-21 04:00:00,16.199849165472447,56.598956331805056,994.5683035580341,461.0393796162895
2024-01-21 05:00:00,18.490396821992373,52.4653923109232,1005.9895651353318,408.57898745514655
2024-01-21 06:00:00,17.0441734274977,45.2083383091244,995.3613493228955,472.66052921529666
2024-01-21 07:00:00,20.096926802492792,47.3208740133334,999.1588788720215,386.9819758954033
2024-01-21 08:00:00,12.508503805211774,50.984860628617035,1008.3127220956311,424.8038627308788
2024-01-21 09:00:00,18.82189362194592,52.417919715684434,1004.2271454578475,379.9522529213738
2024-01-21 10:00:00,20.97376934219743,53.177476167001494,1017.6883549587583,393.3293137640547
2024-01-21 11:00:00,16.944936747314568,45.140143668401095,994.8415266192616,451.36947614778245
2024-01-21 12:00:00,15.737586951274926,49.3828137608358,987.4788232767747,443.792090303486
2024-01-21 13:00:00,19.931295258886774,53.731773616688535,1006.5225158292064,379.37238145645193
2024-01-21 14:00:00,16.60138257371902,49.656975542450624,989.4025150917843,433.305615732781
2024-01-21 15:00:00,14.610286331323673,52.99989960253364,981.7516416558252,363.62547389460315
2024-01-21 16:00:00,20.00220644254015,54.84186928797856,1013.670744687839,381.48340795440527
2024-01-21 17:00:00,23.413542324936785,61.772466582949484,996.1112455632938,387.6038964811453
2024-01-21 18:00:00,13.522888389083787,52.60730455532715,993.7652258135328,453.66397954854943
2024-01-21 19:00:00,16.514522907277655,50.01762415043408,989.8583054936935,274.04736872279346
2024-01-21 20:00:00,19.012312992527026,58.414821100782184,1009.8416649737793,419.66116060314266
2024-01-21 21:00:00,18.173797938677875,58.047052252992565,994.4899917510335,471.96697215376247
2024-01-21 22:00:00,14.74357896153874,42.95901569863077,997.5364310113115,412.2751101978995
2024-01-21 23:00:00,17.386180279338678,52.90017031839792,996.3467787962387,538.3084986093854
2024-01-22 00:00:00,23.702560103626723,48.05624887986459,1009.8228743080332,379.3228466207091
2024-01-22 01:00:00,15.32529835528432,42.6589265337897,998.0388782527153,501.2284702050658
2024-01-22 02:00:00,13.98745884097005,47.107738845054904,1001.1680842872621,362.8352230643622
2024-01-22 03:00:00,15.870833604864998,52.464814855649074,986.1347443390429,457.7859701673535
2024-01-22 04:00:00,15.043850004335892,53.288244026897615,1006.1473309265001,302.2316864533107
2024-01-22 05:00:00,21.92715395729958,51.03720396795479,1000.7794229079976,406.0167830091494
2024-01-22 06:00:00,14.980172264254586,53.27308135011302,1006.9520393215138,474.9271658349415
2024-01-22 07:00:00,15.55400200779006,59.770007693612875,1012.833531209696,307.6048154064951
2024-01-22 08:00:00,14.51108349137197,53.50752774388565,988.8084658205676,336.5079776133947
2024-01-22 09:00:00,16.489830054924358,53.99039581606811,1014.0924541227797,502.5560306076457
2024-01-22 10:00:00,11.82879228260846,44.45887947283547,1005.2312960819236,427.32035965384324
2024-01-22 11:00:00,15.81266388308724,46.8583913704388,993.7400894129288,294.79738048285975
2024-01-22 12:00:00,19.283751725197458,46.31000714446905,996.3776296972188,376.13739530656176
2024-01-22 13:00:00,14.685576010657057,59.854316816060056,1012.9759155698795,258.8732652831457
2024-01-22 14:00:00,14.434090177898923,48.51071986650734,1011.5351353846368,410.18454133097435
2024-01-22 15:00:00,22.36209588563626,50.17763758298702,995.4130471241665,479.54677072013095
2024-01-22 16:00:00,17.707557448281545,51.204921833108365,997.4357056777156,357.99959461335993
2024-01-22 17:00:00,16.753286597789153,32.38936011987257,1003.4403864811719,436.5777574495253
2024-01-22 18:00:00,18.959835117413956,45.381543882712236,1002.226397522896,356.4068259962457
2024-01-22 19:00:00,19.25098501213489,56.75602591566504,1010.5181380954431,389.1348320865891
2024-01-22 20:00:00,18.787161968473892,51.345211925330496,1008.595457180579,445.130249948304
2024-01-22 21:00:00,18.3124238672186,40.36451888888937,1001.582042936038,317.82105778200963
2024-01-22 22:00:00,17.971417322094492,56.66056335617341,986.539794754749,383.4711183928598
2024-01-22 23:00:00,14.417298990131362,47.0936084402575,1001.4863927967664,351.2761639559053
2024-01-23 00:00:00,15.2186367175269,57.02170449800398,1008.9691567032745,369.4931101185546
2024-01-23 01:00:00,20.255936395589185,50.54677313427646,996.3691359449394,347.2518915874555
2024-01-23 02:00:00,14.978914780298327,40.34257587619439,999.048081007515,409.123200932324
2024-01-23 03:00:00,20.207253248519873,52.30164860670475,1007.5603353512957,385.7101029749603
2024-01-23 04:00:00,18.802668878798258,56.97967246639541,1000.6277267978063,429.3784180554394
2024-01-23 05:00:00,18.552387049805766,45.693791794399154,996.8036521868959,417.8460883649812
2024-01-23 06:00:00,18.36737957736151,48.89405569500849,1008.7290316215609,559.9310695750028
2024-01-23 07:00:00,19.259820997381013,41.873543902185155,1008.4476997590714,339.5263769467085
2024-01-23 08:00:00,14.880735095293728,38.17288488354794,999.4579724222276,361.69193407771405
2024-01-23 09:00:00,20.093706110486604,43.94129380173363,1007.7615761620905,460.5475348529976
2024-01-23 10:00:00,14.738407745342295,45.64514905616039,994.509627734346,420.86640093377474
2024-01-23 11:00:00,22.535794660129827,52.67063642281817,982.2002416212184,378.71836470017917
2024-01-23 12:00:00,16.828231777432183,50.63363098832033,1001.0101519701435,543.0074639956445
2024-01-23 13:00:00,11.348048458860305,48.80582849414981,1005.5306159710159,468.41856236199857
2024-01-23 14:00:00,21.40206394159669,61.174588722993484,994.2938952337566,459.42623676987154
2024-01-23 15:00:00,17.6491532658922,39.250700297237636,994.2337557649433,349.4799562984436
2024-01-23 16:00:00,19.100663095815744,44.140019107829964,1004.6861368823052,349.8713436504447
2024-01-23 17:00:00,15.501191171744798,44.569858866596284,1005.8415314799928,352.9391238104874
2024-01-23 18:00:00,16.105615847625312,47.462563113851665,1003.2328843451725,379.94580225967417
2024-01-23 19:00:00,14.254632680215465,53.12772557884227,1011.4985913877904,340.66351378645936
2024-01-23 20:00:00,18.60611504623589,49.20849211032223,982.9911549015764,308.9572029348376
2024-01-23 21:00:00,17.11726092474016,50.30040626208224,1011.8497713543358,411.67182159842827
2024-01-23 22:00:00,18.921952621509977,44.68921027585307,999.7187323127936,415.8651208397037
2024-01-23 23:00:00,13.002791622527065,62.70660889572849,997.3084828574932,373.70024443475177
2024-01-24 00:00:00,18.85442374084872,39.35002690703011,1001.6851984211718,343.01510013382386
2024-01-24 01:00:00,21.70699685715982,68.03849992335346,993.8408854271856,424.6720783741803
2024-01-24 02:00:00,13.584859647032607,62.03967449998461,990.5473878065941,338.42475194415846
2024-01-24 03:00:00,18.28656098973257,50.84132670993066,1004.8449905839321,409.34256913865255
2024-01-24 04:00:00,15.552574152162835,45.4607217375252,998.2113690089677,463.4534417969341
2024-01-24 05:00:00,17.038484794172618,53.360726725901344,1000.1540707200579,391.7488050836132
2024-01-24 06:00:00,20.04216337998183,42.87221345146455,994.5341585459273,426.21113019204904
2024-01-24 07:00:00,16.768495202043173,56.40810955975317,997.2399833969431,367.88479608666694
2024-01-24 08:00:00,16.531263527228784,38.87271422830603,997.6861575241014,354.7403694539751
2024-01-24 09:00:00,17.04131879688967,55.24470349000156,997.5359162185587,394.0843572129431
2024-01-24 10:00:00,15.49539122236257,51.942928485113505,989.8187986085953,393.5032191615757
2024-01-24 11:00:00,18.931094354173172,52.34408009979796,999.4509286796037,401.4743463923707
2024-01-24 12:00:00,17.33835633466905,49.75109648075247,991.5852423591773,467.8513552463089
2024-01-24 13:00:00,21.97504879863263,57.545842133361155,997.6346051891852,366.5711967912226
2024-01-24 14:00:00,12.305586958781474,45.836542811354754,987.9535923065315,331.43665034743964
2024-01-24 15:00:00,15.433161868013519,48.32218885363216,1001.9540008898484,409.4705250517327
2024-01-24 16:00:00,20.761053557357844,54.23106984811258,995.94771374452,378.99296953653226
2024-01-24 17:00:00,19.557750557516524,49.7778403092128,1001.8294310710945,496.4556828179121
2024-01-24 18:00:00,14.832599285409103,51.925723850942,1001.1458570813061,536.9323119330817
2024-01-24 19:00:00,18.955781995241228,53.802464736601344,997.393519384047,507.8668158503479
2024-01-24 20:00:00,16.861486583305165,49.675793435896225,986.2283490762075,432.5086884422464
2024-01-24 21:00:00,16.38761030620402,52.37165824823106,1016.1906679893099,245.32217188062862
2024-01-24 22:00:00,18.300543528999594,49.422755988328156,1010.7191806279808,382.58282573419336
2024-01-24 23:00:00,15.127795241631324,44.18629924645592,999.4358330078579,405.79043586887354
2024-01-25 00:00:00,14.458157181549671,55.900892625951116,1011.1889078945546,384.19744235860963
2024-01-25 01:00:00,15.855752668300378,46.01294320550513,999.3703211867465,414.3179762023003
2024-01-25 02:00:00,17.457503874389683,46.12790855948541,1008.233749554513,375.5227840844554
2024-01-25 03:00:00,19.363414679873113,45.56828384672363,999.3282297179711,362.7079504158922
2024-01-25 04:00:00,17.757035919039545,57.39502751144001,1006.2505322469397,396.60398236317906
2024-01-25 05:00:00,18.50291242756563,59.91950345043808,1004.619912517495,424.1281889188337
2024-01-25 06:00:00,15.322779994667973,52.32362523520885,992.7631205705139,340.8298248519096
2024-01-25 07:00:00,16.422513701666475,55.14562992014928,986.7773964955626,409.8672149696924
2024-01-25 08:00:00,13.9151574238155,41.34887891011479,1010.145641345835,549.1367913425316
2024-01-25 09:00:00,19.623277192377426,44.93736365251349,994.1070540022592,455.0524157973461
2024-01-25 10:00:00,18.505515432553214,56.833728141728805,995.5547113791145,530.2826772609811
2024-01-25 11:00:00,18.046029107886103,50.691522534838874,996.4215901352842,476.1254316187706
2024-01-25 12:00:00,20.54221292224658,39.17651999970343,1008.8722398077634,371.0624757968041
2024-01-25 13:00:00,14.657861836848861,47.91295966960769,1000.2239709427549,356.92399769950845
2024-01-25 14:00:00,15.652314697274853,51.0778804863157,992.4114610509615,415.30926277112695
2024-01-25 15:00:00,16.199731126976154,51.29287016637216,1006.5411446352437,388.92347883919837
2024-01-25 16:00:00,16.222897279478346,50.03806070351689,1005.5079907277535,443.6081684437141
2024-01-25 17:00:00,16.971327924078327,33.54098299322019,1011.4689799502418,457.6486507641248
2024-01-25 18:00:00,18.550250518057982,51.055363731749544,1012.4262436425789,351.7644874387956
2024-01-25 19:00:00,19.48056707375149,48.351517510136766,1000.9550133022523,343.14111416167407
2024-01-25 20:00:00,21.26419765870106,42.69835006850234,978.5257522132066,322.74701293900654
2024-01-25 21:00:00,16.49685344617875,46.33760120396954,985.9911874022473,364.7395309851501
2024-01-25 22:00:00,19.808263431378702,43.13159667244767,999.8322373231196,384.0991940723404
2024-01-25 23:00:00,20.317873862023916,55.71822861119696,1009.984778849105,381.273018906083
2024-01-26 00:00:00,13.759157230494154,45.6243910541206,995.9644608068803,386.79682434773457
2024-01-26 01:00:00,18.347218444881687,48.216044312578724,1010.004953737096,441.2150832733427
2024-01-26 02:00:00,17.677646666098514,50.668703676764885,1000.4764303026233,349.05914813002704
2024-01-26 03:00:00,19.884420111885394,35.60193365687866,1013.9294369147648,440.33622695838056
2024-01-26 04:00:00,17.629888385327213,47.31444190161137,999.1813604231266,288.3715074574812
2024-01-26 05:00:00,13.7211950295006,43.68447411003299,996.7471495990532,391.6912096577953
2024-01-26 06:00:00,14.926175404445269,51.88938370929731,1000.0075286494016,391.9937487198376
2024-01-26 07:00:00,17.11916970114547,41.209747941272234,1003.4790288119434,472.9544795249769
2024-01-26 08:00:00,15.913867093053431,43.05021075699483,988.9551439614085,330.5761662206741
2024-01-26 09:00:00,17.854185499078305,48.992433785703895,1004.8009810893049,389.7419049699931
2024-01-26 10:00:00,14.633859871722656,54.09805965760432,1010.5975967129398,341.896494494445
2024-01-26 11:00:00,17.72366023227849,58.64004628511359,987.8962276995381,451.38664720159096
2024-01-26 12:00:00,16.60911054378239,56.42536714405339,990.7388481513407,477.61094467151923
